==763105== NVPROF is profiling process 763105, command: exe/linux_inference -gpu 0 -model googlenet
==763105== Profiling application: exe/linux_inference -gpu 0 -model googlenet
==763105== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",1.220271,0.265118,14,18.937000,5.280000,0.104575,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)"
"GPU activities",1.085360,0.235807,1,235.807000,235.807000,0.235807,"volta_scudnn_128x64_relu_medium_nn_v1"
"GPU activities",1.080794,0.234815,9,26.090000,9.888000,0.068223,"void at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrayBatchedCopy<float, unsigned int, int=4, int=128, int=1>(float*, at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrInputTensorMetadata<at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrayBatchedCopy<float, unsigned int, int=4, int=128, int=1>, unsigned int, int=128, int=1>, at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::TensorSizeStride<at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrInputTensorMetadata, unsigned int=4>, int, at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrInputTensorMetadata)"
"GPU activities",0.739823,0.160735,14,11.481000,3.552000,0.032864,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)"
"GPU activities",0.220048,0.047808,1,47.808000,47.808000,0.047808,"volta_scudnn_128x128_relu_interior_nn_v1"
"GPU activities",0.138451,0.030080,1,30.080000,30.080000,0.030080,"volta_scudnn_128x32_relu_small_nn_v1"
"GPU activities",0.130350,0.028320,16,1.770000,1.344000,0.002080,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"GPU activities",0.101039,0.021952,1,21.952000,21.952000,0.021952,"volta_sgemm_64x32_sliced1x4_tn"
"GPU activities",0.088520,0.019232,4,4.808000,3.392000,0.005984,"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
"GPU activities",0.063039,0.013696,1,13.696000,13.696000,0.013696,"void at::native::reduce_kernel<int=512, int=1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, int=4>>(float)"
"GPU activities",0.036527,0.007936,4,1.984000,1.568000,0.002944,"[CUDA memset]"
"GPU activities",0.022388,0.004864,1,4.864000,4.864000,0.004864,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.013698,0.002976,1,2.976000,2.976000,0.002976,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"API calls",99.052487,8006.370464,56,142970.901000,4.931000,7987.032537,"cudaMalloc"
"API calls",0.443207,35.824217,194,184.660000,0.118000,16.863977,"cuDeviceGetAttribute"
"API calls",0.318150,25.715951,365,70.454000,3.634000,3.743624,"cudaMemcpyAsync"
"API calls",0.046848,3.786719,365,10.374000,4.417000,0.090899,"cudaStreamSynchronize"
"API calls",0.034893,2.820364,2,1410.182000,1382.232000,1.438132,"cuDeviceTotalMem"
"API calls",0.029505,2.384864,259,9.207000,4.782000,0.037931,"cudaLaunchKernel"
"API calls",0.026861,2.171154,4,542.788000,159.020000,1.687540,"cudaGetDeviceProperties"
"API calls",0.020099,1.624562,5557,0.292000,0.224000,0.005538,"cudaGetDevice"
"API calls",0.011823,0.955625,1,955.625000,955.625000,0.955625,"cudaHostAlloc"
"API calls",0.004903,0.396337,2,198.168000,27.173000,0.369164,"cuDeviceGetName"
"API calls",0.003241,0.261931,338,0.774000,0.362000,0.004577,"cudaFuncSetAttribute"
"API calls",0.001991,0.160927,115,1.399000,1.037000,0.003973,"cudaEventRecord"
"API calls",0.001742,0.140804,8,17.600000,1.798000,0.110067,"cudaStreamCreateWithFlags"
"API calls",0.001071,0.086550,23,3.763000,2.762000,0.008883,"cudaBindTexture"
"API calls",0.000881,0.071223,4,17.805000,8.204000,0.041500,"cudaMemsetAsync"
"API calls",0.000562,0.045435,245,0.185000,0.100000,0.002352,"cudaGetLastError"
"API calls",0.000520,0.042059,48,0.876000,0.419000,0.009925,"cudaEventCreateWithFlags"
"API calls",0.000342,0.027608,2,13.804000,13.282000,0.014326,"cudaMemcpy"
"API calls",0.000236,0.019115,23,0.831000,0.762000,0.000940,"cudaUnbindTexture"
"API calls",0.000171,0.013853,40,0.346000,0.243000,0.001170,"cudaDeviceGetAttribute"
"API calls",0.000099,0.008018,4,2.004000,1.218000,0.002921,"cuDeviceGetPCIBusId"
"API calls",0.000098,0.007946,4,1.986000,1.441000,0.002628,"cudaStreamCreateWithPriority"
"API calls",0.000054,0.004360,7,0.622000,0.352000,0.001061,"cudaFree"
"API calls",0.000047,0.003836,1,3.836000,3.836000,0.003836,"cudaEventQuery"
"API calls",0.000039,0.003165,1,3.165000,3.165000,0.003165,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000031,0.002500,3,0.833000,0.183000,0.001774,"cuDeviceGetCount"
"API calls",0.000029,0.002382,3,0.794000,0.421000,0.001386,"cudaSetDevice"
"API calls",0.000022,0.001741,1,1.741000,1.741000,0.001741,"cudaHostGetDevicePointer"
"API calls",0.000019,0.001550,1,1.550000,1.550000,0.001550,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000012,0.000931,4,0.232000,0.121000,0.000516,"cudaGetDeviceCount"
"API calls",0.000011,0.000901,4,0.225000,0.122000,0.000502,"cuDeviceGet"
"API calls",0.000005,0.000439,2,0.219000,0.200000,0.000239,"cuDeviceGetUuid"

==763105== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",82,1381.646341,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",82,6425.670732,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",163,42.914110,42.000000,43.000000
"Power (mW)","Quadro RTX 8000 (0)",163,62454.846626,27196.000000,68757.000000
"Fan (%)","Quadro RTX 8000 (0)",82,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",82,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",82,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",163,44.993865,44.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",163,30133.190184,29797.000000,30431.000000
"Fan (%)","Quadro RTX 8000 (1)",82,33.000000,33.000000,33.000000
==763105== Warning: Some profiling data are not recorded. Make sure cudaProfilerStop() or cuProfilerStop() is called before application exit to flush profile data.
