==762609== NVPROF is profiling process 762609, command: exe/linux_inference -gpu 0 -model googlenet
==762609== Profiling application: exe/linux_inference -gpu 0 -model googlenet
==762609== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",1.479444,0.232542,9,25.838000,9.760000,0.067999,"void at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrayBatchedCopy<float, unsigned int, int=4, int=128, int=1>(float*, at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrInputTensorMetadata<at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrayBatchedCopy<float, unsigned int, int=4, int=128, int=1>, unsigned int, int=128, int=1>, at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::TensorSizeStride<at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrInputTensorMetadata, unsigned int=4>, int, at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrInputTensorMetadata)"
"GPU activities",1.014251,0.159422,14,11.387000,3.616000,0.032320,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)"
"GPU activities",0.307414,0.048320,1,48.320000,48.320000,0.048320,"volta_scudnn_128x128_relu_interior_nn_v1"
"GPU activities",0.191981,0.030176,1,30.176000,30.176000,0.030176,"volta_scudnn_128x32_relu_small_nn_v1"
"GPU activities",0.184245,0.028960,16,1.810000,1.632000,0.002240,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"GPU activities",0.140678,0.022112,1,22.112000,22.112000,0.022112,"volta_sgemm_64x32_sliced1x4_tn"
"GPU activities",0.119912,0.018848,4,4.712000,3.424000,0.005792,"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
"GPU activities",0.085506,0.013440,1,13.440000,13.440000,0.013440,"void at::native::reduce_kernel<int=512, int=1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, int=4>>(float)"
"GPU activities",0.041531,0.006528,4,1.632000,1.536000,0.001824,"[CUDA memset]"
"GPU activities",0.030741,0.004832,1,4.832000,4.832000,0.004832,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.019341,0.003040,1,3.040000,3.040000,0.003040,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"API calls",99.196635,8372.849245,56,149515.165000,4.766000,8340.815781,"cudaMalloc"
"API calls",0.254255,21.460758,194,110.622000,0.117000,18.650204,"cuDeviceGetAttribute"
"API calls",0.221120,18.664015,2,9332.007000,1716.042000,16.947973,"cuDeviceTotalMem"
"API calls",0.192592,16.256068,365,44.537000,3.575000,1.823448,"cudaMemcpyAsync"
"API calls",0.045676,3.855327,365,10.562000,4.558000,0.090642,"cudaStreamSynchronize"
"API calls",0.029075,2.454092,259,9.475000,4.670000,0.037232,"cudaLaunchKernel"
"API calls",0.019094,1.611680,5557,0.290000,0.229000,0.005647,"cudaGetDevice"
"API calls",0.011862,1.001238,1,1001.238000,1001.238000,1.001238,"cudaHostAlloc"
"API calls",0.008552,0.721877,8,90.234000,1.718000,0.688237,"cudaStreamCreateWithFlags"
"API calls",0.007670,0.647428,4,161.857000,158.512000,0.165548,"cudaGetDeviceProperties"
"API calls",0.003958,0.334097,2,167.048000,33.773000,0.300324,"cuDeviceGetName"
"API calls",0.003657,0.308700,338,0.913000,0.399000,0.004273,"cudaFuncSetAttribute"
"API calls",0.001818,0.153466,115,1.334000,1.023000,0.002317,"cudaEventRecord"
"API calls",0.001015,0.085677,23,3.725000,2.792000,0.009340,"cudaBindTexture"
"API calls",0.000931,0.078591,4,19.647000,8.842000,0.047340,"cudaMemsetAsync"
"API calls",0.000488,0.041223,245,0.168000,0.100000,0.001640,"cudaGetLastError"
"API calls",0.000392,0.033116,48,0.689000,0.452000,0.001839,"cudaEventCreateWithFlags"
"API calls",0.000349,0.029457,2,14.728000,14.073000,0.015384,"cudaMemcpy"
"API calls",0.000216,0.018215,23,0.791000,0.726000,0.000865,"cudaUnbindTexture"
"API calls",0.000171,0.014427,40,0.360000,0.238000,0.001369,"cudaDeviceGetAttribute"
"API calls",0.000113,0.009561,4,2.390000,1.808000,0.003457,"cudaStreamCreateWithPriority"
"API calls",0.000092,0.007779,4,1.944000,1.338000,0.002798,"cuDeviceGetPCIBusId"
"API calls",0.000053,0.004504,7,0.643000,0.379000,0.000953,"cudaFree"
"API calls",0.000047,0.004009,1,4.009000,4.009000,0.004009,"cudaEventQuery"
"API calls",0.000036,0.003052,1,3.052000,3.052000,0.003052,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000033,0.002824,3,0.941000,0.460000,0.001675,"cudaSetDevice"
"API calls",0.000027,0.002289,3,0.763000,0.169000,0.001711,"cuDeviceGetCount"
"API calls",0.000024,0.002031,1,2.031000,2.031000,0.002031,"cudaHostGetDevicePointer"
"API calls",0.000014,0.001204,4,0.301000,0.123000,0.000673,"cudaGetDeviceCount"
"API calls",0.000013,0.001110,1,1.110000,1.110000,0.001110,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000012,0.001026,4,0.256000,0.133000,0.000550,"cuDeviceGet"
"API calls",0.000005,0.000423,2,0.211000,0.196000,0.000227,"cuDeviceGetUuid"

==762609== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",86,1382.267442,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",86,6429.127907,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",171,42.947368,42.000000,43.000000
"Power (mW)","Quadro RTX 8000 (0)",171,62449.538012,27437.000000,68526.000000
"Fan (%)","Quadro RTX 8000 (0)",85,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",86,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",86,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",171,44.865497,44.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",170,30025.200000,29686.000000,30312.000000
"Fan (%)","Quadro RTX 8000 (1)",85,33.000000,33.000000,33.000000
==762609== Warning: Some profiling data are not recorded. Make sure cudaProfilerStop() or cuProfilerStop() is called before application exit to flush profile data.
