==764595== NVPROF is profiling process 764595, command: exe/linux_inference -gpu 0 -model googlenet
==764595== Profiling application: exe/linux_inference -gpu 0 -model googlenet
==764595== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",1.076714,0.234302,9,26.033000,9.760000,0.068063,"void at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrayBatchedCopy<float, unsigned int, int=4, int=128, int=1>(float*, at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrInputTensorMetadata<at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrayBatchedCopy<float, unsigned int, int=4, int=128, int=1>, unsigned int, int=128, int=1>, at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::TensorSizeStride<at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrInputTensorMetadata, unsigned int=4>, int, at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrInputTensorMetadata)"
"GPU activities",0.735702,0.160095,14,11.435000,3.616000,0.032416,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)"
"GPU activities",0.220428,0.047967,1,47.967000,47.967000,0.047967,"volta_scudnn_128x128_relu_interior_nn_v1"
"GPU activities",0.138078,0.030047,1,30.047000,30.047000,0.030047,"volta_scudnn_128x32_relu_small_nn_v1"
"GPU activities",0.134848,0.029344,16,1.834000,1.536000,0.002144,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"GPU activities",0.102055,0.022208,1,22.208000,22.208000,0.022208,"volta_sgemm_64x32_sliced1x4_tn"
"GPU activities",0.089849,0.019552,4,4.888000,3.424000,0.005952,"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
"GPU activities",0.062792,0.013664,1,13.664000,13.664000,0.013664,"void at::native::reduce_kernel<int=512, int=1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, int=4>>(float)"
"GPU activities",0.035141,0.007647,4,1.911000,1.567000,0.002912,"[CUDA memset]"
"GPU activities",0.021617,0.004704,1,4.704000,4.704000,0.004704,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.013382,0.002912,1,2.912000,2.912000,0.002912,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"API calls",99.084165,8302.304325,56,148255.434000,4.659000,8279.976512,"cudaMalloc"
"API calls",0.425726,35.671773,194,183.875000,0.118000,18.124495,"cuDeviceGetAttribute"
"API calls",0.311729,26.119883,365,71.561000,3.437000,3.773524,"cudaMemcpyAsync"
"API calls",0.044634,3.739914,365,10.246000,3.653000,0.090083,"cudaStreamSynchronize"
"API calls",0.033797,2.831840,2,1415.920000,1383.524000,1.448316,"cuDeviceTotalMem"
"API calls",0.030879,2.587343,259,9.989000,4.930000,0.036776,"cudaLaunchKernel"
"API calls",0.023709,1.986590,4,496.647000,158.423000,1.501007,"cudaGetDeviceProperties"
"API calls",0.019093,1.599782,5557,0.287000,0.224000,0.006592,"cudaGetDevice"
"API calls",0.011717,0.981795,1,981.795000,981.795000,0.981795,"cudaHostAlloc"
"API calls",0.003250,0.272280,338,0.805000,0.362000,0.005968,"cudaFuncSetAttribute"
"API calls",0.003242,0.271687,2,135.843000,27.214000,0.244473,"cuDeviceGetName"
"API calls",0.001923,0.161112,8,20.139000,1.582000,0.113776,"cudaStreamCreateWithFlags"
"API calls",0.001915,0.160425,115,1.395000,1.039000,0.004092,"cudaEventRecord"
"API calls",0.001076,0.090187,23,3.921000,3.041000,0.007808,"cudaBindTexture"
"API calls",0.000938,0.078614,4,19.653000,9.361000,0.048141,"cudaMemsetAsync"
"API calls",0.000594,0.049780,245,0.203000,0.100000,0.002872,"cudaGetLastError"
"API calls",0.000379,0.031731,48,0.661000,0.411000,0.002053,"cudaEventCreateWithFlags"
"API calls",0.000349,0.029267,2,14.633000,13.848000,0.015419,"cudaMemcpy"
"API calls",0.000233,0.019528,23,0.849000,0.781000,0.000953,"cudaUnbindTexture"
"API calls",0.000175,0.014624,40,0.365000,0.251000,0.001150,"cudaDeviceGetAttribute"
"API calls",0.000100,0.008400,4,2.100000,1.519000,0.003219,"cudaStreamCreateWithPriority"
"API calls",0.000091,0.007644,4,1.911000,1.211000,0.002562,"cuDeviceGetPCIBusId"
"API calls",0.000063,0.005245,7,0.749000,0.347000,0.001433,"cudaFree"
"API calls",0.000055,0.004572,1,4.572000,4.572000,0.004572,"cudaEventQuery"
"API calls",0.000041,0.003410,1,3.410000,3.410000,0.003410,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000033,0.002756,3,0.918000,0.458000,0.001482,"cudaSetDevice"
"API calls",0.000027,0.002290,3,0.763000,0.173000,0.001557,"cuDeviceGetCount"
"API calls",0.000023,0.001899,1,1.899000,1.899000,0.001899,"cudaHostGetDevicePointer"
"API calls",0.000014,0.001176,1,1.176000,1.176000,0.001176,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000013,0.001086,4,0.271000,0.137000,0.000631,"cudaGetDeviceCount"
"API calls",0.000013,0.001084,4,0.271000,0.117000,0.000669,"cuDeviceGet"
"API calls",0.000006,0.000462,2,0.231000,0.220000,0.000242,"cuDeviceGetUuid"

==764595== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",85,1382.117647,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",85,6428.294118,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",170,43.052941,42.000000,44.000000
"Power (mW)","Quadro RTX 8000 (0)",170,62394.023529,27216.000000,68719.000000
"Fan (%)","Quadro RTX 8000 (0)",85,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",85,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",85,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",170,45.000000,45.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",169,30194.852071,29965.000000,30375.000000
"Fan (%)","Quadro RTX 8000 (1)",85,33.000000,33.000000,33.000000
==764595== Warning: Some profiling data are not recorded. Make sure cudaProfilerStop() or cuProfilerStop() is called before application exit to flush profile data.
