==766096== NVPROF is profiling process 766096, command: exe/linux_inference -gpu 0 -model googlenet
==766096== Profiling application: exe/linux_inference -gpu 0 -model googlenet
==766096== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",0.033905,0.013408,1,13.408000,13.408000,0.013408,"void at::native::reduce_kernel<int=512, int=1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, int=4>>(float)"
"GPU activities",0.016507,0.006528,4,1.632000,1.504000,0.001856,"[CUDA memset]"
"GPU activities",0.011976,0.004736,1,4.736000,4.736000,0.004736,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.007364,0.002912,1,2.912000,2.912000,0.002912,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"API calls",98.749304,8799.866057,56,157140.465000,4.738000,8744.543083,"cudaMalloc"
"API calls",0.647946,57.740553,365,158.193000,3.734000,14.325411,"cudaMemcpyAsync"
"API calls",0.422022,37.607764,194,193.854000,0.117000,18.461990,"cuDeviceGetAttribute"
"API calls",0.041249,3.675859,365,10.070000,1.959000,0.090034,"cudaStreamSynchronize"
"API calls",0.033383,2.974895,259,11.486000,4.936000,0.060792,"cudaLaunchKernel"
"API calls",0.031730,2.827519,2,1413.759000,1384.974000,1.442545,"cuDeviceTotalMem"
"API calls",0.022802,2.031984,5557,0.365000,0.225000,0.021542,"cudaGetDevice"
"API calls",0.022478,2.003080,4,500.770000,157.695000,1.520829,"cudaGetDeviceProperties"
"API calls",0.013912,1.239732,1,1239.732000,1239.732000,1.239732,"cudaHostAlloc"
"API calls",0.003798,0.338441,338,1.001000,0.360000,0.009046,"cudaFuncSetAttribute"
"API calls",0.002213,0.197213,2,98.606000,26.980000,0.170233,"cuDeviceGetName"
"API calls",0.002101,0.187228,115,1.628000,1.025000,0.009609,"cudaEventRecord"
"API calls",0.001975,0.175975,8,21.996000,1.451000,0.110251,"cudaStreamCreateWithFlags"
"API calls",0.001497,0.133389,4,33.347000,15.590000,0.077896,"cudaMemsetAsync"
"API calls",0.001114,0.099303,23,4.317000,2.940000,0.009705,"cudaBindTexture"
"API calls",0.000639,0.056911,245,0.232000,0.099000,0.007530,"cudaGetLastError"
"API calls",0.000439,0.039120,48,0.815000,0.402000,0.005756,"cudaEventCreateWithFlags"
"API calls",0.000332,0.029574,2,14.787000,14.281000,0.015293,"cudaMemcpy"
"API calls",0.000325,0.028993,23,1.260000,0.715000,0.007716,"cudaUnbindTexture"
"API calls",0.000214,0.019070,4,4.767000,1.148000,0.014013,"cuDeviceGetPCIBusId"
"API calls",0.000163,0.014502,40,0.362000,0.249000,0.001805,"cudaDeviceGetAttribute"
"API calls",0.000110,0.009830,4,2.457000,1.440000,0.004936,"cudaStreamCreateWithPriority"
"API calls",0.000066,0.005858,7,0.836000,0.330000,0.002049,"cudaFree"
"API calls",0.000038,0.003406,1,3.406000,3.406000,0.003406,"cudaEventQuery"
"API calls",0.000034,0.002986,1,2.986000,2.986000,0.002986,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000030,0.002635,3,0.878000,0.494000,0.001491,"cudaSetDevice"
"API calls",0.000024,0.002155,3,0.718000,0.175000,0.001598,"cuDeviceGetCount"
"API calls",0.000020,0.001821,1,1.821000,1.821000,0.001821,"cudaHostGetDevicePointer"
"API calls",0.000013,0.001197,1,1.197000,1.197000,0.001197,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000012,0.001102,4,0.275000,0.116000,0.000655,"cuDeviceGet"
"API calls",0.000010,0.000929,4,0.232000,0.134000,0.000489,"cudaGetDeviceCount"
"API calls",0.000006,0.000520,2,0.260000,0.223000,0.000297,"cuDeviceGetUuid"

==766096== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",91,1382.967033,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",91,6433.021978,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",180,43.450000,42.000000,44.000000
"Power (mW)","Quadro RTX 8000 (0)",180,62599.572222,27499.000000,67577.000000
"Fan (%)","Quadro RTX 8000 (0)",90,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",90,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",90,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",180,45.000000,45.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",180,30123.377778,29891.000000,30422.000000
"Fan (%)","Quadro RTX 8000 (1)",90,33.000000,33.000000,33.000000
==766096== Warning: Some profiling data are not recorded. Make sure cudaProfilerStop() or cuProfilerStop() is called before application exit to flush profile data.
