==763601== NVPROF is profiling process 763601, command: exe/linux_inference -gpu 0 -model googlenet
==763601== Profiling application: exe/linux_inference -gpu 0 -model googlenet
==763601== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",0.010992,0.004640,1,4.640000,4.640000,0.004640,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.006974,0.002944,1,2.944000,2.944000,0.002944,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"API calls",98.702025,8612.282394,56,153790.757000,5.388000,8602.982460,"cudaMalloc"
"API calls",0.690592,60.257847,365,165.089000,3.591000,10.834384,"cudaMemcpyAsync"
"API calls",0.430698,37.580689,194,193.714000,0.119000,18.901419,"cuDeviceGetAttribute"
"API calls",0.042416,3.700995,365,10.139000,1.755000,0.090355,"cudaStreamSynchronize"
"API calls",0.032709,2.854060,2,1427.030000,1400.408000,1.453652,"cuDeviceTotalMem"
"API calls",0.030872,2.693746,259,10.400000,5.038000,0.052735,"cudaLaunchKernel"
"API calls",0.023163,2.021131,4,505.282000,158.632000,1.541620,"cudaGetDeviceProperties"
"API calls",0.021060,1.837614,5557,0.330000,0.224000,0.018663,"cudaGetDevice"
"API calls",0.013180,1.149985,1,1149.985000,1149.985000,1.149985,"cudaHostAlloc"
"API calls",0.003254,0.283910,338,0.839000,0.358000,0.007705,"cudaFuncSetAttribute"
"API calls",0.002116,0.184624,8,23.078000,1.528000,0.125822,"cudaStreamCreateWithFlags"
"API calls",0.001941,0.169364,115,1.472000,1.005000,0.008850,"cudaEventRecord"
"API calls",0.001507,0.131504,4,32.876000,18.388000,0.071919,"cudaMemsetAsync"
"API calls",0.001200,0.104686,2,52.343000,28.027000,0.076659,"cuDeviceGetName"
"API calls",0.001014,0.088457,23,3.845000,2.896000,0.009417,"cudaBindTexture"
"API calls",0.000590,0.051509,245,0.210000,0.099000,0.008376,"cudaGetLastError"
"API calls",0.000422,0.036850,48,0.767000,0.402000,0.004066,"cudaEventCreateWithFlags"
"API calls",0.000375,0.032748,2,16.374000,14.267000,0.018481,"cudaMemcpy"
"API calls",0.000220,0.019200,23,0.834000,0.718000,0.001098,"cudaUnbindTexture"
"API calls",0.000206,0.018010,40,0.450000,0.237000,0.004057,"cudaDeviceGetAttribute"
"API calls",0.000107,0.009295,4,2.323000,1.378000,0.004382,"cudaStreamCreateWithPriority"
"API calls",0.000088,0.007683,4,1.920000,1.183000,0.002898,"cuDeviceGetPCIBusId"
"API calls",0.000048,0.004163,1,4.163000,4.163000,0.004163,"cudaEventQuery"
"API calls",0.000047,0.004104,7,0.586000,0.349000,0.000867,"cudaFree"
"API calls",0.000030,0.002657,1,2.657000,2.657000,0.002657,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000028,0.002447,3,0.815000,0.452000,0.001310,"cudaSetDevice"
"API calls",0.000025,0.002183,1,2.183000,2.183000,0.002183,"cudaHostGetDevicePointer"
"API calls",0.000025,0.002179,3,0.726000,0.191000,0.001526,"cuDeviceGetCount"
"API calls",0.000014,0.001247,1,1.247000,1.247000,0.001247,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000012,0.001040,4,0.260000,0.133000,0.000484,"cuDeviceGet"
"API calls",0.000010,0.000841,4,0.210000,0.126000,0.000385,"cudaGetDeviceCount"
"API calls",0.000006,0.000523,2,0.261000,0.233000,0.000290,"cuDeviceGetUuid"

==763601== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",89,1382.696629,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",89,6431.516854,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",177,42.977401,42.000000,44.000000
"Power (mW)","Quadro RTX 8000 (0)",177,62420.180791,27274.000000,68555.000000
"Fan (%)","Quadro RTX 8000 (0)",89,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",89,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",89,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",177,45.000000,45.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",177,30216.401130,29951.000000,30480.000000
"Fan (%)","Quadro RTX 8000 (1)",89,33.000000,33.000000,33.000000
==763601== Warning: Some profiling data are not recorded. Make sure cudaProfilerStop() or cuProfilerStop() is called before application exit to flush profile data.
