==762053== NVPROF is profiling process 762053, command: exe/linux_inference -gpu 0 -model googlenet
==762053== Profiling application: exe/linux_inference -gpu 0 -model googlenet
==762053== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"API calls",0.001104,0.091011,23,3.957000,3.099000,0.008320,"cudaBindTexture"
"API calls",0.000651,0.053633,2,26.816000,22.698000,0.030935,"cuDeviceGetName"
"API calls",0.000574,0.047287,245,0.193000,0.100000,0.008161,"cudaGetLastError"
"API calls",0.000486,0.040036,4,10.009000,5.522000,0.020992,"cudaStreamCreateWithPriority"
"API calls",0.000427,0.035190,2,17.595000,14.554000,0.020636,"cudaMemcpy"
"API calls",0.000359,0.029597,48,0.616000,0.401000,0.002073,"cudaEventCreateWithFlags"
"API calls",0.000334,0.027547,40,0.688000,0.241000,0.003085,"cudaDeviceGetAttribute"
"API calls",0.000231,0.019013,23,0.826000,0.729000,0.000936,"cudaUnbindTexture"
"API calls",0.000100,0.008211,4,2.052000,1.260000,0.003119,"cuDeviceGetPCIBusId"
"API calls",0.000060,0.004949,1,4.949000,4.949000,0.004949,"cudaEventQuery"
"API calls",0.000054,0.004434,7,0.633000,0.338000,0.000948,"cudaFree"
"API calls",0.000048,0.003929,1,3.929000,3.929000,0.003929,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000036,0.002933,1,2.933000,2.933000,0.002933,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000031,0.002569,3,0.856000,0.450000,0.001466,"cudaSetDevice"
"API calls",0.000029,0.002363,3,0.787000,0.156000,0.001767,"cuDeviceGetCount"
"API calls",0.000022,0.001808,1,1.808000,1.808000,0.001808,"cudaHostGetDevicePointer"
"API calls",0.000017,0.001415,4,0.353000,0.124000,0.000986,"cuDeviceGet"
"API calls",0.000016,0.001344,4,0.336000,0.133000,0.000564,"cudaGetDeviceCount"
"API calls",0.000006,0.000498,2,0.249000,0.221000,0.000277,"cuDeviceGetUuid"

==762053== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",84,1381.964286,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",84,6427.440476,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",168,42.815476,42.000000,43.000000
"Power (mW)","Quadro RTX 8000 (0)",168,62270.851190,27474.000000,68458.000000
"Fan (%)","Quadro RTX 8000 (0)",84,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",84,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",84,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",168,44.869048,44.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",168,29903.095238,29662.000000,30146.000000
"Fan (%)","Quadro RTX 8000 (1)",84,33.000000,33.000000,33.000000
