==750872== NVPROF is profiling process 750872, command: exe/linux_inference -gpu 0
==750872== Profiling application: exe/linux_inference -gpu 0
==750872== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",0.779643,0.275839,9,30.648000,15.168000,0.049087,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)"
"GPU activities",0.665226,0.235358,1,235.358000,235.358000,0.235358,"volta_scudnn_128x64_relu_medium_nn_v1"
"GPU activities",0.472759,0.167263,8,20.907000,2.976000,0.052288,"void at::native::vectorized_elementwise_kernel<int=4, at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float>>, at::detail::Array<char*, int=3>>(int, float, float)"
"GPU activities",0.348125,0.123167,1,123.167000,123.167000,0.123167,"void at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>*, long*)"
"GPU activities",0.272424,0.096384,2,48.192000,30.080000,0.066304,"volta_scudnn_128x128_relu_interior_nn_v1"
"GPU activities",0.081127,0.028703,1,28.703000,28.703000,0.028703,"volta_scudnn_128x64_relu_interior_nn_v1"
"GPU activities",0.043957,0.015552,4,3.888000,3.712000,0.004032,"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
"GPU activities",0.037713,0.013343,1,13.343000,13.343000,0.013343,"volta_sgemm_128x32_tn"
"GPU activities",0.031023,0.010976,6,1.829000,1.728000,0.002112,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"GPU activities",0.026591,0.009408,1,9.408000,9.408000,0.009408,"void at::native::reduce_kernel<int=512, int=1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, int=4>>(float)"
"GPU activities",0.021436,0.007584,4,1.896000,1.536000,0.002912,"[CUDA memset]"
"GPU activities",0.013748,0.004864,1,4.864000,4.864000,0.004864,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.008050,0.002848,1,2.848000,2.848000,0.002848,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"API calls",99.019450,9191.887019,33,278542.030000,4.862000,9177.197894,"cudaMalloc"
"API calls",0.474919,44.086338,123,358.425000,3.756000,9.435829,"cudaMemcpyAsync"
"API calls",0.383173,35.569590,194,183.348000,0.118000,17.844729,"cuDeviceGetAttribute"
"API calls",0.030417,2.823603,2,1411.801000,1383.766000,1.439837,"cuDeviceTotalMem"
"API calls",0.025698,2.385527,4,596.381000,159.004000,1.897729,"cudaGetDeviceProperties"
"API calls",0.015476,1.436628,123,11.679000,1.707000,0.090163,"cudaStreamSynchronize"
"API calls",0.014694,1.364052,107,12.748000,5.123000,0.074716,"cudaLaunchKernel"
"API calls",0.013152,1.220932,1,1220.932000,1220.932000,1.220932,"cudaHostAlloc"
"API calls",0.007258,0.673752,1865,0.361000,0.226000,0.015749,"cudaGetDevice"
"API calls",0.006047,0.561320,2,280.660000,27.811000,0.533509,"cuDeviceGetName"
"API calls",0.003926,0.364423,338,1.078000,0.356000,0.010160,"cudaFuncSetAttribute"
"API calls",0.001855,0.172181,8,21.522000,1.682000,0.108430,"cudaStreamCreateWithFlags"
"API calls",0.001464,0.135860,4,33.965000,14.654000,0.083061,"cudaMemsetAsync"
"API calls",0.000595,0.055250,41,1.347000,0.878000,0.005379,"cudaEventRecord"
"API calls",0.000441,0.040897,102,0.400000,0.102000,0.008361,"cudaGetLastError"
"API calls",0.000366,0.034014,48,0.708000,0.422000,0.003866,"cudaEventCreateWithFlags"
"API calls",0.000346,0.032154,2,16.077000,12.859000,0.019295,"cudaMemcpy"
"API calls",0.000201,0.018684,40,0.467000,0.234000,0.004686,"cudaDeviceGetAttribute"
"API calls",0.000112,0.010387,4,2.596000,1.499000,0.004952,"cudaStreamCreateWithPriority"
"API calls",0.000086,0.007965,1,7.965000,7.965000,0.007965,"cudaBindTexture"
"API calls",0.000083,0.007745,4,1.936000,1.061000,0.002559,"cuDeviceGetPCIBusId"
"API calls",0.000048,0.004465,7,0.637000,0.357000,0.001098,"cudaFree"
"API calls",0.000040,0.003672,1,3.672000,3.672000,0.003672,"cudaEventQuery"
"API calls",0.000031,0.002870,3,0.956000,0.406000,0.001790,"cudaSetDevice"
"API calls",0.000024,0.002270,3,0.756000,0.220000,0.001649,"cuDeviceGetCount"
"API calls",0.000022,0.002038,1,2.038000,2.038000,0.002038,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000021,0.001915,1,1.915000,1.915000,0.001915,"cudaHostGetDevicePointer"
"API calls",0.000018,0.001663,4,0.415000,0.132000,0.000813,"cuDeviceGet"
"API calls",0.000013,0.001219,1,1.219000,1.219000,0.001219,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000010,0.000894,1,0.894000,0.894000,0.000894,"cudaUnbindTexture"
"API calls",0.000008,0.000787,4,0.196000,0.107000,0.000377,"cudaGetDeviceCount"
"API calls",0.000005,0.000477,2,0.238000,0.229000,0.000248,"cuDeviceGetUuid"

==750872== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",94,1383.351064,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",94,6435.159574,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",188,40.888298,40.000000,41.000000
"Power (mW)","Quadro RTX 8000 (0)",188,62018.521277,26652.000000,67993.000000
"Fan (%)","Quadro RTX 8000 (0)",94,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",94,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",94,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",188,44.000000,44.000000,44.000000
"Power (mW)","Quadro RTX 8000 (1)",188,29918.090426,29662.000000,30154.000000
"Fan (%)","Quadro RTX 8000 (1)",94,33.000000,33.000000,33.000000
