==766867== NVPROF is profiling process 766867, command: exe/linux_inference -gpu 0 -model mobilenetv3
==766867== Profiling application: exe/linux_inference -gpu 0 -model mobilenetv3
==766867== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",1.047413,0.082303,10,8.230000,5.664000,0.010879,"void at::native::reduce_kernel<int=512, int=1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, int=4>>(float)"
"GPU activities",0.873940,0.068672,9,7.630000,5.760000,0.009504,"void at::native::unrolled_elementwise_kernel<at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char*, int=3>, OffsetCalculator<int=2, unsigned int, bool=0>, OffsetCalculator<int=1, unsigned int, bool=0>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, float, float, float, float, at::native::MulFunctor<float>, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>)"
"GPU activities",0.868634,0.068255,14,4.875000,1.472000,0.038656,"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_83_GLOBAL__N__59_tmpxft_000083ec_00000000_9_TensorCompare_compute_70_cpp1_ii_d0af11f728clamp_min_scalar_kernel_implERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_"
"GPU activities",0.695161,0.054624,3,18.208000,16.800000,0.020992,"volta_scudnn_128x128_relu_interior_nn_v1"
"GPU activities",0.566880,0.044544,1,44.544000,44.544000,0.044544,"volta_scudnn_128x32_relu_small_nn_v1"
"GPU activities",0.295250,0.023200,1,23.200000,23.200000,0.023200,"volta_sgemm_64x32_sliced1x4_tn"
"GPU activities",0.288327,0.022656,13,1.742000,1.504000,0.001792,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"GPU activities",0.204843,0.016096,6,2.682000,2.208000,0.003616,"void at::native::vectorized_elementwise_kernel<int=4, at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float>>, at::detail::Array<char*, int=3>>(int, float, float)"
"GPU activities",0.204028,0.016032,9,1.781000,1.632000,0.001920,"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_80_GLOBAL__N__56_tmpxft_000080e3_00000000_9_Activation_compute_70_cpp1_ii_ec99c53b18hardsigmoid_kernelERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE2_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_"
"GPU activities",0.177965,0.013984,1,13.984000,13.984000,0.013984,"volta_scudnn_128x32_relu_interior_nn_v1"
"GPU activities",0.166562,0.013088,1,13.088000,13.088000,0.013088,"volta_sgemm_128x32_tn"
"GPU activities",0.125430,0.009856,2,4.928000,4.160000,0.005696,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.082263,0.006464,4,1.616000,1.536000,0.001792,"[CUDA memset]"
"GPU activities",0.067602,0.005312,2,2.656000,2.336000,0.002976,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"API calls",99.159615,8659.020493,32,270594.390000,5.694000,8654.147797,"cudaMalloc"
"API calls",0.392875,34.307456,194,176.842000,0.116000,16.768264,"cuDeviceGetAttribute"
"API calls",0.148944,13.006393,8,1625.799000,1.533000,12.907570,"cudaStreamCreateWithFlags"
"API calls",0.145867,12.737673,264,48.248000,3.662000,4.297802,"cudaMemcpyAsync"
"API calls",0.032536,2.841135,2,1420.567000,1390.545000,1.450590,"cuDeviceTotalMem"
"API calls",0.027462,2.398067,190,12.621000,5.912000,0.083432,"cudaLaunchKernel"
"API calls",0.024643,2.151956,4,537.989000,162.289000,1.662614,"cudaGetDeviceProperties"
"API calls",0.020071,1.752680,245,7.153000,2.272000,0.081120,"cudaStreamSynchronize"
"API calls",0.017061,1.489824,1,1489.824000,1489.824000,1.489824,"cudaHostAlloc"
"API calls",0.016373,1.429785,4089,0.349000,0.224000,0.009300,"cudaGetDevice"
"API calls",0.003906,0.341115,4,85.278000,20.120000,0.223456,"cudaMemsetAsync"
"API calls",0.003817,0.333348,338,0.986000,0.363000,0.009435,"cudaFuncSetAttribute"
"API calls",0.001491,0.130201,2,65.100000,26.557000,0.103644,"cuDeviceGetName"
"API calls",0.001272,0.111050,28,3.966000,2.428000,0.022710,"cudaBindTexture"
"API calls",0.001133,0.098971,77,1.285000,0.904000,0.002923,"cudaEventRecord"
"API calls",0.000559,0.048845,48,1.017000,0.415000,0.005723,"cudaEventCreateWithFlags"
"API calls",0.000533,0.046502,210,0.221000,0.099000,0.007510,"cudaGetLastError"
"API calls",0.000467,0.040743,2,20.371000,17.631000,0.023112,"cudaMemcpy"
"API calls",0.000378,0.032992,4,8.248000,4.761000,0.017390,"cudaStreamCreateWithPriority"
"API calls",0.000307,0.026819,40,0.670000,0.241000,0.008627,"cudaDeviceGetAttribute"
"API calls",0.000297,0.025904,28,0.925000,0.686000,0.004621,"cudaUnbindTexture"
"API calls",0.000076,0.006653,2,3.326000,3.181000,0.003472,"cudaEventQuery"
"API calls",0.000069,0.006062,2,3.031000,2.686000,0.003376,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000062,0.005372,4,1.343000,0.694000,0.002258,"cuDeviceGetPCIBusId"
"API calls",0.000050,0.004373,7,0.624000,0.335000,0.000923,"cudaFree"
"API calls",0.000040,0.003472,1,3.472000,3.472000,0.003472,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000033,0.002861,3,0.953000,0.483000,0.001629,"cudaSetDevice"
"API calls",0.000021,0.001874,1,1.874000,1.874000,0.001874,"cudaHostGetDevicePointer"
"API calls",0.000014,0.001198,4,0.299000,0.118000,0.000608,"cudaGetDeviceCount"
"API calls",0.000013,0.001093,4,0.273000,0.129000,0.000599,"cuDeviceGet"
"API calls",0.000011,0.000971,3,0.323000,0.163000,0.000441,"cuDeviceGetCount"
"API calls",0.000005,0.000472,2,0.236000,0.209000,0.000263,"cuDeviceGetUuid"

==766867== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",89,1382.696629,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",89,6431.516854,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",177,43.344633,42.000000,44.000000
"Power (mW)","Quadro RTX 8000 (0)",177,62465.841808,27413.000000,63983.000000
"Fan (%)","Quadro RTX 8000 (0)",89,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",89,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",89,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",177,45.000000,45.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",177,30385.158192,30190.000000,30558.000000
"Fan (%)","Quadro RTX 8000 (1)",89,33.000000,33.000000,33.000000
==766867== Warning: Some profiling data are not recorded. Make sure cudaProfilerStop() or cuProfilerStop() is called before application exit to flush profile data.
