==767225== NVPROF is profiling process 767225, command: exe/linux_inference -gpu 0 -model mobilenetv3
==767225== Profiling application: exe/linux_inference -gpu 0 -model mobilenetv3
==767225== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",1.085060,0.080672,10,8.067000,5.600000,0.010432,"void at::native::reduce_kernel<int=512, int=1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, int=4>>(float)"
"GPU activities",0.918062,0.068256,9,7.584000,5.632000,0.009344,"void at::native::unrolled_elementwise_kernel<at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char*, int=3>, OffsetCalculator<int=2, unsigned int, bool=0>, OffsetCalculator<int=1, unsigned int, bool=0>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, float, float, float, float, at::native::MulFunctor<float>, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>)"
"GPU activities",0.917187,0.068191,14,4.870000,1.472000,0.038560,"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_83_GLOBAL__N__59_tmpxft_000083ec_00000000_9_TensorCompare_compute_70_cpp1_ii_d0af11f728clamp_min_scalar_kernel_implERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_"
"GPU activities",0.746328,0.055488,3,18.496000,16.992000,0.021184,"volta_scudnn_128x128_relu_interior_nn_v1"
"GPU activities",0.608584,0.045247,1,45.247000,45.247000,0.045247,"volta_scudnn_128x32_relu_small_nn_v1"
"GPU activities",0.309881,0.023039,1,23.039000,23.039000,0.023039,"volta_sgemm_64x32_sliced1x4_tn"
"GPU activities",0.303008,0.022528,13,1.732000,1.440000,0.001824,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"GPU activities",0.218217,0.016224,9,1.802000,1.696000,0.001952,"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_80_GLOBAL__N__56_tmpxft_000080e3_00000000_9_Activation_compute_70_cpp1_ii_ec99c53b18hardsigmoid_kernelERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE2_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_"
"GPU activities",0.214774,0.015968,6,2.661000,2.240000,0.003680,"void at::native::vectorized_elementwise_kernel<int=4, at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float>>, at::detail::Array<char*, int=3>>(int, float, float)"
"GPU activities",0.182493,0.013568,1,13.568000,13.568000,0.013568,"volta_scudnn_128x32_relu_interior_nn_v1"
"GPU activities",0.175593,0.013055,1,13.055000,13.055000,0.013055,"volta_sgemm_128x32_tn"
"GPU activities",0.128679,0.009567,2,4.783000,3.904000,0.005663,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.092538,0.006880,4,1.720000,1.536000,0.001952,"[CUDA memset]"
"GPU activities",0.070587,0.005248,2,2.624000,2.464000,0.002784,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"API calls",99.264162,8770.168931,32,274067.779000,4.706000,8733.181631,"cudaMalloc"
"API calls",0.443734,39.204714,194,202.086000,0.118000,20.228676,"cuDeviceGetAttribute"
"API calls",0.140314,12.396993,264,46.958000,3.614000,3.872002,"cudaMemcpyAsync"
"API calls",0.032107,2.836738,2,1418.369000,1384.500000,1.452238,"cuDeviceTotalMem"
"API calls",0.028141,2.486302,190,13.085000,5.866000,0.163054,"cudaLaunchKernel"
"API calls",0.026917,2.378198,4,594.549000,160.154000,1.889856,"cudaGetDeviceProperties"
"API calls",0.019841,1.752996,245,7.155000,1.860000,0.080471,"cudaStreamSynchronize"
"API calls",0.015347,1.355957,4089,0.331000,0.225000,0.014234,"cudaGetDevice"
"API calls",0.014305,1.263829,1,1263.829000,1263.829000,1.263829,"cudaHostAlloc"
"API calls",0.004443,0.392511,338,1.161000,0.363000,0.011379,"cudaFuncSetAttribute"
"API calls",0.002266,0.200186,8,25.023000,1.509000,0.140753,"cudaStreamCreateWithFlags"
"API calls",0.002074,0.183214,2,91.607000,27.790000,0.155424,"cuDeviceGetName"
"API calls",0.001526,0.134798,4,33.699000,15.833000,0.077532,"cudaMemsetAsync"
"API calls",0.001225,0.108203,77,1.405000,0.997000,0.009691,"cudaEventRecord"
"API calls",0.001078,0.095203,28,3.400000,2.236000,0.009134,"cudaBindTexture"
"API calls",0.000658,0.058178,210,0.277000,0.099000,0.010249,"cudaGetLastError"
"API calls",0.000405,0.035788,28,1.278000,0.681000,0.007999,"cudaUnbindTexture"
"API calls",0.000348,0.030708,2,15.354000,14.221000,0.016487,"cudaMemcpy"
"API calls",0.000319,0.028196,48,0.587000,0.406000,0.002218,"cudaEventCreateWithFlags"
"API calls",0.000233,0.020602,40,0.515000,0.253000,0.005035,"cudaDeviceGetAttribute"
"API calls",0.000113,0.010020,4,2.505000,1.608000,0.004527,"cudaStreamCreateWithPriority"
"API calls",0.000105,0.009261,2,4.630000,2.926000,0.006335,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000082,0.007256,4,1.814000,1.106000,0.002525,"cuDeviceGetPCIBusId"
"API calls",0.000078,0.006904,2,3.452000,3.380000,0.003524,"cudaEventQuery"
"API calls",0.000048,0.004219,7,0.602000,0.354000,0.000887,"cudaFree"
"API calls",0.000033,0.002884,3,0.961000,0.512000,0.001666,"cudaSetDevice"
"API calls",0.000025,0.002215,4,0.553000,0.170000,0.001168,"cuDeviceGet"
"API calls",0.000023,0.002003,3,0.667000,0.199000,0.001450,"cuDeviceGetCount"
"API calls",0.000020,0.001794,1,1.794000,1.794000,0.001794,"cudaHostGetDevicePointer"
"API calls",0.000015,0.001322,1,1.322000,1.322000,0.001322,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000011,0.000941,4,0.235000,0.128000,0.000481,"cudaGetDeviceCount"
"API calls",0.000006,0.000508,2,0.254000,0.202000,0.000306,"cuDeviceGetUuid"

==767225== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",90,1382.833333,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",90,6432.277778,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",179,43.648045,43.000000,44.000000
"Power (mW)","Quadro RTX 8000 (0)",179,62520.955307,27514.000000,64185.000000
"Fan (%)","Quadro RTX 8000 (0)",90,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",90,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",90,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",179,45.000000,45.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",179,30403.530726,30155.000000,30707.000000
"Fan (%)","Quadro RTX 8000 (1)",90,33.000000,33.000000,33.000000
==767225== Warning: Some profiling data are not recorded. Make sure cudaProfilerStop() or cuProfilerStop() is called before application exit to flush profile data.
