==761110== NVPROF is profiling process 761110, command: exe/linux_inference -gpu 0 -model resnet
==761110== Profiling application: exe/linux_inference -gpu 0 -model resnet
==761110== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"API calls",0.455580,38.555096,194,198.737000,0.117000,19.330553,"cuDeviceGetAttribute"
"API calls",0.185163,15.670126,123,127.399000,3.778000,1.850424,"cudaMemcpyAsync"
"API calls",0.033375,2.824482,2,1412.241000,1379.917000,1.444565,"cuDeviceTotalMem"
"API calls",0.023763,2.011009,4,502.752000,159.453000,1.530902,"cudaGetDeviceProperties"
"API calls",0.019761,1.672325,1,1672.325000,1672.325000,1.672325,"cudaHostAlloc"
"API calls",0.018571,1.571625,123,12.777000,4.584000,0.094495,"cudaStreamSynchronize"
"API calls",0.016924,1.432263,107,13.385000,5.269000,0.097600,"cudaLaunchKernel"
"API calls",0.006767,0.572718,1865,0.307000,0.223000,0.014925,"cudaGetDevice"
"API calls",0.004843,0.409846,338,1.212000,0.362000,0.009313,"cudaFuncSetAttribute"
"API calls",0.003162,0.267632,4,66.908000,26.605000,0.157397,"cudaMemsetAsync"
"API calls",0.002183,0.184740,2,92.370000,27.254000,0.157486,"cuDeviceGetName"
"API calls",0.002030,0.171760,8,21.470000,1.541000,0.104947,"cudaStreamCreateWithFlags"
"API calls",0.000601,0.050841,41,1.240000,0.891000,0.001891,"cudaEventRecord"
"API calls",0.000373,0.031564,48,0.657000,0.418000,0.001973,"cudaEventCreateWithFlags"
"API calls",0.000335,0.028327,2,14.163000,13.658000,0.014669,"cudaMemcpy"
"API calls",0.000280,0.023711,102,0.232000,0.098000,0.007723,"cudaGetLastError"
"API calls",0.000165,0.013925,40,0.348000,0.238000,0.001140,"cudaDeviceGetAttribute"
"API calls",0.000125,0.010597,4,2.649000,1.559000,0.005547,"cudaStreamCreateWithPriority"
"API calls",0.000108,0.009172,1,9.172000,9.172000,0.009172,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000084,0.007150,1,7.150000,7.150000,0.007150,"cudaBindTexture"
"API calls",0.000084,0.007095,4,1.773000,1.162000,0.002391,"cuDeviceGetPCIBusId"
"API calls",0.000049,0.004130,7,0.590000,0.373000,0.000872,"cudaFree"
"API calls",0.000043,0.003608,1,3.608000,3.608000,0.003608,"cudaEventQuery"
"API calls",0.000033,0.002768,3,0.922000,0.426000,0.001583,"cudaSetDevice"
"API calls",0.000025,0.002102,3,0.700000,0.196000,0.001563,"cuDeviceGetCount"
"API calls",0.000022,0.001902,4,0.475000,0.164000,0.001019,"cuDeviceGet"
"API calls",0.000019,0.001637,1,1.637000,1.637000,0.001637,"cudaHostGetDevicePointer"
"API calls",0.000014,0.001150,1,1.150000,1.150000,0.001150,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000013,0.001100,1,1.100000,1.100000,0.001100,"cudaUnbindTexture"
"API calls",0.000013,0.001077,4,0.269000,0.105000,0.000532,"cudaGetDeviceCount"
"API calls",0.000005,0.000397,2,0.198000,0.171000,0.000226,"cuDeviceGetUuid"

==761110== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",86,1382.267442,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",86,6429.127907,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",171,42.327485,41.000000,43.000000
"Power (mW)","Quadro RTX 8000 (0)",171,62323.953216,27273.000000,68258.000000
"Fan (%)","Quadro RTX 8000 (0)",86,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",86,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",86,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",171,44.000000,44.000000,44.000000
"Power (mW)","Quadro RTX 8000 (1)",171,30115.245614,29869.000000,30307.000000
"Fan (%)","Quadro RTX 8000 (1)",86,33.000000,33.000000,33.000000
