==761021== NVPROF is profiling process 761021, command: exe/linux_inference -gpu 0 -model resnet
==761021== Profiling application: exe/linux_inference -gpu 0 -model resnet
==761021== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",0.906123,0.122912,1,122.912000,122.912000,0.122912,"void at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>*, long*)"
"GPU activities",0.714794,0.096959,2,48.479000,30.591000,0.066368,"volta_scudnn_128x128_relu_interior_nn_v1"
"GPU activities",0.216084,0.029311,1,29.311000,29.311000,0.029311,"volta_scudnn_128x64_relu_interior_nn_v1"
"GPU activities",0.108046,0.014656,4,3.664000,3.584000,0.003776,"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
"GPU activities",0.099317,0.013472,1,13.472000,13.472000,0.013472,"volta_sgemm_128x32_tn"
"GPU activities",0.083983,0.011392,6,1.898000,1.760000,0.002112,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"GPU activities",0.070065,0.009504,1,9.504000,9.504000,0.009504,"void at::native::reduce_kernel<int=512, int=1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, int=4>>(float)"
"GPU activities",0.047418,0.006432,4,1.608000,1.536000,0.001792,"[CUDA memset]"
"GPU activities",0.035386,0.004800,1,4.800000,4.800000,0.004800,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.021939,0.002976,1,2.976000,2.976000,0.002976,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"API calls",99.322166,8971.184395,33,271854.072000,4.874000,8929.286558,"cudaMalloc"
"API calls",0.406313,36.699814,194,189.174000,0.117000,18.187834,"cuDeviceGetAttribute"
"API calls",0.148890,13.448391,123,109.336000,3.742000,1.853478,"cudaMemcpyAsync"
"API calls",0.031182,2.816501,2,1408.250000,1379.313000,1.437188,"cuDeviceTotalMem"
"API calls",0.022460,2.028720,4,507.180000,160.143000,1.543713,"cudaGetDeviceProperties"
"API calls",0.018213,1.645094,107,15.374000,5.138000,0.121788,"cudaLaunchKernel"
"API calls",0.017138,1.547943,123,12.584000,4.339000,0.089948,"cudaStreamSynchronize"
"API calls",0.014837,1.340096,1,1340.096000,1340.096000,1.340096,"cudaHostAlloc"
"API calls",0.006566,0.593038,1865,0.317000,0.222000,0.007168,"cudaGetDevice"
"API calls",0.004557,0.411597,338,1.217000,0.359000,0.012247,"cudaFuncSetAttribute"
"API calls",0.002035,0.183771,8,22.971000,1.583000,0.106556,"cudaStreamCreateWithFlags"
"API calls",0.001718,0.155185,2,77.592000,26.623000,0.128562,"cuDeviceGetName"
"API calls",0.001570,0.141815,4,35.453000,14.228000,0.077735,"cudaMemsetAsync"
"API calls",0.000755,0.068150,41,1.662000,0.916000,0.005257,"cudaEventRecord"
"API calls",0.000320,0.028904,48,0.602000,0.412000,0.002135,"cudaEventCreateWithFlags"
"API calls",0.000314,0.028358,2,14.179000,12.500000,0.015858,"cudaMemcpy"
"API calls",0.000271,0.024513,102,0.240000,0.098000,0.004769,"cudaGetLastError"
"API calls",0.000160,0.014412,40,0.360000,0.238000,0.001501,"cudaDeviceGetAttribute"
"API calls",0.000117,0.010527,4,2.631000,1.461000,0.005611,"cudaStreamCreateWithPriority"
"API calls",0.000089,0.008010,4,2.002000,1.103000,0.002594,"cuDeviceGetPCIBusId"
"API calls",0.000071,0.006400,1,6.400000,6.400000,0.006400,"cudaBindTexture"
"API calls",0.000047,0.004204,1,4.204000,4.204000,0.004204,"cudaEventQuery"
"API calls",0.000046,0.004132,7,0.590000,0.348000,0.000877,"cudaFree"
"API calls",0.000031,0.002760,1,2.760000,2.760000,0.002760,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000028,0.002534,3,0.844000,0.417000,0.001443,"cudaSetDevice"
"API calls",0.000022,0.001982,3,0.660000,0.196000,0.001431,"cuDeviceGetCount"
"API calls",0.000022,0.001976,4,0.494000,0.140000,0.001146,"cuDeviceGet"
"API calls",0.000020,0.001830,1,1.830000,1.830000,0.001830,"cudaHostGetDevicePointer"
"API calls",0.000015,0.001317,4,0.329000,0.134000,0.000562,"cudaGetDeviceCount"
"API calls",0.000013,0.001170,1,1.170000,1.170000,0.001170,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000011,0.001007,1,1.007000,1.007000,0.001007,"cudaUnbindTexture"
"API calls",0.000006,0.000555,2,0.277000,0.242000,0.000313,"cuDeviceGetUuid"

==761021== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",92,1383.097826,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",92,6433.750000,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",183,42.005464,41.000000,43.000000
"Power (mW)","Quadro RTX 8000 (0)",183,62411.393443,27543.000000,64318.000000
"Fan (%)","Quadro RTX 8000 (0)",92,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",92,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",92,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",183,44.000000,44.000000,44.000000
"Power (mW)","Quadro RTX 8000 (1)",183,30067.306011,29847.000000,30351.000000
"Fan (%)","Quadro RTX 8000 (1)",92,33.000000,33.000000,33.000000
