==760665== NVPROF is profiling process 760665, command: exe/linux_inference -gpu 0 -model resnet
==760665== Profiling application: exe/linux_inference -gpu 0 -model resnet
==760665== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",1.196450,0.277214,9,30.801000,15.424000,0.049055,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)"
"GPU activities",1.017319,0.235710,1,235.710000,235.710000,0.235710,"volta_scudnn_128x64_relu_medium_nn_v1"
"GPU activities",0.726876,0.168415,8,21.051000,2.944000,0.052511,"void at::native::vectorized_elementwise_kernel<int=4, at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float>>, at::detail::Array<char*, int=3>>(int, float, float)"
"GPU activities",0.530757,0.122975,1,122.975000,122.975000,0.122975,"void at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>*, long*)"
"GPU activities",0.416678,0.096543,2,48.271000,30.111000,0.066432,"volta_scudnn_128x128_relu_interior_nn_v1"
"GPU activities",0.124715,0.028896,1,28.896000,28.896000,0.028896,"volta_scudnn_128x64_relu_interior_nn_v1"
"GPU activities",0.066432,0.015392,4,3.848000,3.808000,0.003872,"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
"GPU activities",0.057454,0.013312,1,13.312000,13.312000,0.013312,"volta_sgemm_128x32_tn"
"GPU activities",0.048615,0.011264,6,1.877000,1.728000,0.002048,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"GPU activities",0.040605,0.009408,1,9.408000,9.408000,0.009408,"void at::native::reduce_kernel<int=512, int=1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, int=4>>(float)"
"GPU activities",0.027760,0.006432,4,1.608000,1.536000,0.001824,"[CUDA memset]"
"GPU activities",0.021822,0.005056,1,5.056000,5.056000,0.005056,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.013121,0.003040,1,3.040000,3.040000,0.003040,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"API calls",99.091564,7914.842056,33,239843.698000,4.603000,7911.313380,"cudaMalloc"
"API calls",0.479839,38.326655,194,197.560000,0.117000,19.746405,"cuDeviceGetAttribute"
"API calls",0.300856,24.030555,123,195.370000,3.811000,4.497725,"cudaMemcpyAsync"
"API calls",0.035263,2.816573,2,1408.286000,1382.489000,1.434084,"cuDeviceTotalMem"
"API calls",0.030466,2.433479,4,608.369000,158.829000,1.947609,"cudaGetDeviceProperties"
"API calls",0.018791,1.500878,123,12.202000,4.870000,0.090957,"cudaStreamSynchronize"
"API calls",0.013346,1.065974,107,9.962000,4.832000,0.059110,"cudaLaunchKernel"
"API calls",0.012206,0.974920,1,974.920000,974.920000,0.974920,"cudaHostAlloc"
"API calls",0.006911,0.552008,1865,0.295000,0.223000,0.003067,"cudaGetDevice"
"API calls",0.003172,0.253355,338,0.749000,0.360000,0.008038,"cudaFuncSetAttribute"
"API calls",0.002202,0.175864,8,21.983000,1.720000,0.138207,"cudaStreamCreateWithFlags"
"API calls",0.001808,0.144418,2,72.209000,27.954000,0.116464,"cuDeviceGetName"
"API calls",0.001087,0.086786,4,21.696000,9.132000,0.052332,"cudaMemsetAsync"
"API calls",0.000690,0.055145,41,1.345000,0.890000,0.003211,"cudaEventRecord"
"API calls",0.000396,0.031638,48,0.659000,0.427000,0.001721,"cudaEventCreateWithFlags"
"API calls",0.000344,0.027509,2,13.754000,12.577000,0.014932,"cudaMemcpy"
"API calls",0.000249,0.019870,102,0.194000,0.099000,0.002449,"cudaGetLastError"
"API calls",0.000217,0.017370,40,0.434000,0.240000,0.001768,"cudaDeviceGetAttribute"
"API calls",0.000111,0.008845,4,2.211000,1.603000,0.003208,"cudaStreamCreateWithPriority"
"API calls",0.000098,0.007818,4,1.954000,1.118000,0.002627,"cuDeviceGetPCIBusId"
"API calls",0.000095,0.007586,1,7.586000,7.586000,0.007586,"cudaBindTexture"
"API calls",0.000053,0.004238,7,0.605000,0.326000,0.000954,"cudaFree"
"API calls",0.000043,0.003448,1,3.448000,3.448000,0.003448,"cudaEventQuery"
"API calls",0.000043,0.003398,1,3.398000,3.398000,0.003398,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000032,0.002574,3,0.858000,0.450000,0.001482,"cudaSetDevice"
"API calls",0.000027,0.002159,3,0.719000,0.167000,0.001614,"cuDeviceGetCount"
"API calls",0.000023,0.001871,4,0.467000,0.143000,0.001159,"cuDeviceGet"
"API calls",0.000022,0.001721,1,1.721000,1.721000,0.001721,"cudaHostGetDevicePointer"
"API calls",0.000015,0.001196,1,1.196000,1.196000,0.001196,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000013,0.001067,1,1.067000,1.067000,0.001067,"cudaUnbindTexture"
"API calls",0.000013,0.001025,4,0.256000,0.120000,0.000525,"cudaGetDeviceCount"
"API calls",0.000006,0.000485,2,0.242000,0.210000,0.000275,"cuDeviceGetUuid"

==760665== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",81,1381.481481,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",81,6424.753086,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",162,40.870370,40.000000,41.000000
"Power (mW)","Quadro RTX 8000 (0)",162,62040.993827,26989.000000,68208.000000
"Fan (%)","Quadro RTX 8000 (0)",81,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",81,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",81,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",162,44.000000,44.000000,44.000000
"Power (mW)","Quadro RTX 8000 (1)",162,29949.833333,29692.000000,30187.000000
"Fan (%)","Quadro RTX 8000 (1)",81,33.000000,33.000000,33.000000
