==761458== NVPROF is profiling process 761458, command: exe/linux_inference -gpu 0 -model resnet
==761458== Profiling application: exe/linux_inference -gpu 0 -model resnet
==761458== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"API calls",0.000174,0.014511,40,0.362000,0.235000,0.001521,"cudaDeviceGetAttribute"
"API calls",0.000113,0.009426,4,2.356000,1.434000,0.002760,"cuDeviceGetPCIBusId"
"API calls",0.000103,0.008589,4,2.147000,1.443000,0.002625,"cudaStreamCreateWithPriority"
"API calls",0.000098,0.008173,1,8.173000,8.173000,0.008173,"cudaBindTexture"
"API calls",0.000051,0.004261,7,0.608000,0.339000,0.000883,"cudaFree"
"API calls",0.000046,0.003811,3,1.270000,0.448000,0.002679,"cudaSetDevice"
"API calls",0.000044,0.003637,1,3.637000,3.637000,0.003637,"cudaEventQuery"
"API calls",0.000038,0.003177,3,1.059000,0.167000,0.002663,"cuDeviceGetCount"
"API calls",0.000034,0.002799,4,0.699000,0.149000,0.001505,"cuDeviceGet"
"API calls",0.000026,0.002162,1,2.162000,2.162000,0.002162,"cudaHostGetDevicePointer"
"API calls",0.000022,0.001807,1,1.807000,1.807000,0.001807,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000019,0.001605,1,1.605000,1.605000,0.001605,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000011,0.000889,4,0.222000,0.112000,0.000470,"cudaGetDeviceCount"
"API calls",0.000010,0.000873,1,0.873000,0.873000,0.000873,"cudaUnbindTexture"
"API calls",0.000005,0.000425,2,0.212000,0.185000,0.000240,"cuDeviceGetUuid"

==761458== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",85,1382.117647,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",85,6428.294118,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",168,42.630952,41.000000,43.000000
"Power (mW)","Quadro RTX 8000 (0)",168,62322.583333,27226.000000,63387.000000
"Fan (%)","Quadro RTX 8000 (0)",84,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",84,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",84,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",168,44.005952,44.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",168,30170.255952,29937.000000,30418.000000
"Fan (%)","Quadro RTX 8000 (1)",84,33.000000,33.000000,33.000000
==761458== Warning: Some profiling data are not recorded. Make sure cudaProfilerStop() or cuProfilerStop() is called before application exit to flush profile data.
