==760752== NVPROF is profiling process 760752, command: exe/linux_inference -gpu 0 -model resnet
==760752== Profiling application: exe/linux_inference -gpu 0 -model resnet
==760752== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",0.327908,0.123167,1,123.167000,123.167000,0.123167,"void at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>*, long*)"
"GPU activities",0.252086,0.094687,2,47.343000,29.440000,0.065247,"volta_scudnn_128x128_relu_interior_nn_v1"
"GPU activities",0.077867,0.029248,1,29.248000,29.248000,0.029248,"volta_scudnn_128x64_relu_interior_nn_v1"
"GPU activities",0.041489,0.015584,4,3.896000,3.808000,0.004000,"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
"GPU activities",0.035441,0.013312,1,13.312000,13.312000,0.013312,"volta_sgemm_128x32_tn"
"GPU activities",0.030329,0.011392,6,1.898000,1.728000,0.002112,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"GPU activities",0.025217,0.009472,1,9.472000,9.472000,0.009472,"void at::native::reduce_kernel<int=512, int=1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, int=4>>(float)"
"GPU activities",0.020361,0.007648,4,1.912000,1.536000,0.002880,"[CUDA memset]"
"GPU activities",0.013035,0.004896,1,4.896000,4.896000,0.004896,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.007923,0.002976,1,2.976000,2.976000,0.002976,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"API calls",98.993985,8842.570219,33,267956.673000,4.881000,8803.510476,"cudaMalloc"
"API calls",0.501810,44.823796,123,364.421000,3.827000,8.922832,"cudaMemcpyAsync"
"API calls",0.395862,35.360068,194,182.268000,0.120000,16.823568,"cuDeviceGetAttribute"
"API calls",0.035095,3.134831,2,1567.415000,1421.678000,1.713153,"cuDeviceTotalMem"
"API calls",0.016263,1.452698,107,13.576000,5.406000,0.166145,"cudaLaunchKernel"
"API calls",0.015630,1.396164,123,11.350000,1.718000,0.089349,"cudaStreamSynchronize"
"API calls",0.014236,1.271659,1,1271.659000,1271.659000,1.271659,"cudaHostAlloc"
"API calls",0.009499,0.848486,4,212.121000,159.144000,0.367851,"cudaGetDeviceProperties"
"API calls",0.007223,0.645152,1865,0.345000,0.225000,0.012144,"cudaGetDevice"
"API calls",0.003753,0.335247,338,0.991000,0.359000,0.007631,"cudaFuncSetAttribute"
"API calls",0.002001,0.178777,8,22.347000,1.562000,0.108534,"cudaStreamCreateWithFlags"
"API calls",0.001549,0.138393,4,34.598000,16.769000,0.075499,"cudaMemsetAsync"
"API calls",0.000793,0.070862,41,1.728000,0.925000,0.005132,"cudaEventRecord"
"API calls",0.000552,0.049336,2,24.668000,23.017000,0.026319,"cuDeviceGetName"
"API calls",0.000342,0.030551,102,0.299000,0.098000,0.007664,"cudaGetLastError"
"API calls",0.000336,0.030005,48,0.625000,0.419000,0.001585,"cudaEventCreateWithFlags"
"API calls",0.000332,0.029613,2,14.806000,13.942000,0.015671,"cudaMemcpy"
"API calls",0.000164,0.014623,1,14.623000,14.623000,0.014623,"cudaBindTexture"
"API calls",0.000157,0.014056,40,0.351000,0.235000,0.001732,"cudaDeviceGetAttribute"
"API calls",0.000112,0.010019,4,2.504000,1.441000,0.005150,"cudaStreamCreateWithPriority"
"API calls",0.000071,0.006350,4,1.587000,0.751000,0.002946,"cuDeviceGetPCIBusId"
"API calls",0.000047,0.004227,7,0.603000,0.371000,0.000924,"cudaFree"
"API calls",0.000041,0.003664,1,3.664000,3.664000,0.003664,"cudaEventQuery"
"API calls",0.000029,0.002574,3,0.858000,0.432000,0.001480,"cudaSetDevice"
"API calls",0.000024,0.002137,1,2.137000,2.137000,0.002137,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000022,0.001925,1,1.925000,1.925000,0.001925,"cudaHostGetDevicePointer"
"API calls",0.000020,0.001782,3,0.594000,0.186000,0.001139,"cuDeviceGetCount"
"API calls",0.000014,0.001230,1,1.230000,1.230000,0.001230,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000013,0.001143,4,0.285000,0.124000,0.000734,"cuDeviceGet"
"API calls",0.000011,0.001009,1,1.009000,1.009000,0.001009,"cudaUnbindTexture"
"API calls",0.000009,0.000795,4,0.198000,0.124000,0.000381,"cudaGetDeviceCount"
"API calls",0.000005,0.000475,2,0.237000,0.225000,0.000250,"cuDeviceGetUuid"

==760752== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",91,1382.967033,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",91,6433.021978,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",181,41.165746,40.000000,42.000000
"Power (mW)","Quadro RTX 8000 (0)",181,62373.889503,27052.000000,65805.000000
"Fan (%)","Quadro RTX 8000 (0)",91,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",91,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",91,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",181,44.000000,44.000000,44.000000
"Power (mW)","Quadro RTX 8000 (1)",181,29965.618785,29591.000000,30178.000000
"Fan (%)","Quadro RTX 8000 (1)",91,33.000000,33.000000,33.000000
