==750958== NVPROF is profiling process 750958, command: exe/linux_inference -gpu 0
==750958== Profiling application: exe/linux_inference -gpu 0
==750958== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",0.731031,0.275101,9,30.566000,15.456000,0.049056,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)"
"GPU activities",0.624826,0.235134,1,235.134000,235.134000,0.235134,"volta_scudnn_128x64_relu_medium_nn_v1"
"GPU activities",0.444131,0.167135,8,20.891000,3.040000,0.052128,"void at::native::vectorized_elementwise_kernel<int=4, at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float>>, at::detail::Array<char*, int=3>>(int, float, float)"
"GPU activities",0.324658,0.122175,1,122.175000,122.175000,0.122175,"void at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>*, long*)"
"GPU activities",0.255695,0.096223,2,48.111000,30.079000,0.066144,"volta_scudnn_128x128_relu_interior_nn_v1"
"GPU activities",0.076276,0.028704,1,28.704000,28.704000,0.028704,"volta_scudnn_128x64_relu_interior_nn_v1"
"GPU activities",0.040391,0.015200,4,3.800000,3.712000,0.003904,"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
"GPU activities",0.035034,0.013184,1,13.184000,13.184000,0.013184,"volta_sgemm_128x32_tn"
"GPU activities",0.029932,0.011264,6,1.877000,1.728000,0.002112,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"GPU activities",0.025170,0.009472,1,9.472000,9.472000,0.009472,"void at::native::reduce_kernel<int=512, int=1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, int=4>>(float)"
"GPU activities",0.020153,0.007584,4,1.896000,1.536000,0.002912,"[CUDA memset]"
"GPU activities",0.012925,0.004864,1,4.864000,4.864000,0.004864,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.007313,0.002752,1,2.752000,2.752000,0.002752,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"API calls",99.009177,9034.812728,33,273782.203000,5.172000,8971.548832,"cudaMalloc"
"API calls",0.494556,45.129317,123,366.905000,3.713000,10.818154,"cudaMemcpyAsync"
"API calls",0.376562,34.362118,194,177.124000,0.116000,16.810231,"cuDeviceGetAttribute"
"API calls",0.030958,2.824974,2,1412.487000,1383.435000,1.441539,"cuDeviceTotalMem"
"API calls",0.021940,2.002106,4,500.526000,159.505000,1.517163,"cudaGetDeviceProperties"
"API calls",0.015911,1.451870,123,11.803000,1.620000,0.089589,"cudaStreamSynchronize"
"API calls",0.014824,1.352714,107,12.642000,5.103000,0.144783,"cudaLaunchKernel"
"API calls",0.013940,1.272052,1,1272.052000,1272.052000,1.272052,"cudaHostAlloc"
"API calls",0.007398,0.675088,1865,0.361000,0.226000,0.018344,"cudaGetDevice"
"API calls",0.004813,0.439203,338,1.299000,0.360000,0.014923,"cudaFuncSetAttribute"
"API calls",0.004224,0.385418,2,192.709000,27.662000,0.357756,"cuDeviceGetName"
"API calls",0.001806,0.164828,8,20.603000,1.381000,0.104575,"cudaStreamCreateWithFlags"
"API calls",0.001408,0.128502,4,32.125000,13.766000,0.076192,"cudaMemsetAsync"
"API calls",0.000726,0.066232,41,1.615000,0.907000,0.007739,"cudaEventRecord"
"API calls",0.000393,0.035899,2,17.949000,13.779000,0.022120,"cudaMemcpy"
"API calls",0.000385,0.035123,48,0.731000,0.417000,0.003622,"cudaEventCreateWithFlags"
"API calls",0.000265,0.024174,102,0.237000,0.098000,0.008147,"cudaGetLastError"
"API calls",0.000155,0.014163,40,0.354000,0.235000,0.001268,"cudaDeviceGetAttribute"
"API calls",0.000120,0.010945,4,2.736000,1.589000,0.005538,"cudaStreamCreateWithPriority"
"API calls",0.000112,0.010176,1,10.176000,10.176000,0.010176,"cudaBindTexture"
"API calls",0.000064,0.005855,4,1.463000,0.777000,0.002505,"cuDeviceGetPCIBusId"
"API calls",0.000059,0.005401,7,0.771000,0.331000,0.002099,"cudaFree"
"API calls",0.000042,0.003848,1,3.848000,3.848000,0.003848,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000041,0.003779,1,3.779000,3.779000,0.003779,"cudaEventQuery"
"API calls",0.000029,0.002668,3,0.889000,0.415000,0.001656,"cudaSetDevice"
"API calls",0.000021,0.001876,1,1.876000,1.876000,0.001876,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000019,0.001732,1,1.732000,1.732000,0.001732,"cudaHostGetDevicePointer"
"API calls",0.000016,0.001455,3,0.485000,0.174000,0.000842,"cuDeviceGetCount"
"API calls",0.000012,0.001118,4,0.279000,0.142000,0.000664,"cuDeviceGet"
"API calls",0.000010,0.000897,4,0.224000,0.106000,0.000496,"cudaGetDeviceCount"
"API calls",0.000010,0.000886,1,0.886000,0.886000,0.000886,"cudaUnbindTexture"
"API calls",0.000005,0.000481,2,0.240000,0.223000,0.000258,"cuDeviceGetUuid"

==750958== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",93,1383.225806,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",93,6434.462366,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",184,41.277174,40.000000,42.000000
"Power (mW)","Quadro RTX 8000 (0)",184,61968.461957,26663.000000,67767.000000
"Fan (%)","Quadro RTX 8000 (0)",92,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",92,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",92,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",184,44.000000,44.000000,44.000000
"Power (mW)","Quadro RTX 8000 (1)",184,29851.331522,29581.000000,30182.000000
"Fan (%)","Quadro RTX 8000 (1)",92,33.000000,33.000000,33.000000
