==767959== NVPROF is profiling process 767959, command: exe/linux_inference -gpu 0 -model vgg
==767959== Profiling application: exe/linux_inference -gpu 0 -model vgg
==767959== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",0.643999,0.911610,5,0.182322,0.009824,0.474653,"void at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>*, long*)"
"GPU activities",0.367324,0.519964,6,0.086660,0.020640,0.139968,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)"
"GPU activities",0.270412,0.382781,1,0.382781,0.382781,0.382781,"volta_scudnn_128x64_relu_small_nn_v1"
"GPU activities",0.177344,0.251038,2,0.125519,0.060223,0.190815,"volta_sgemm_128x32_sliced1x4_tn"
"GPU activities",0.034429,0.048736,1,0.048736,0.048736,0.048736,"void at::native::_GLOBAL__N__68_tmpxft_000081a0_00000000_9_AdaptiveAveragePooling_compute_70_cpp1_ii_ef17039c::adaptive_average_pool<float>(float*, float, int, int, int, int, long, long, long)"
"GPU activities",0.011280,0.015968,3,0.005322,0.004544,0.005920,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.005132,0.007264,5,0.001452,0.000864,0.001792,"[CUDA memset]"
"GPU activities",0.003120,0.004416,1,0.004416,0.004416,0.004416,"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
"GPU activities",0.002464,0.003488,1,0.003488,0.003488,0.003488,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"GPU activities",0.001515,0.002144,1,0.002144,0.002144,0.002144,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"API calls",97.866955,8473.859322,31,273.350300,0.005074,8447.263206,"cudaMalloc"
"API calls",1.494895,129.436191,63,2.054542,0.004828,93.180278,"cudaMemcpyAsync"
"API calls",0.430185,37.247761,194,0.191998,0.000115,18.907612,"cuDeviceGetAttribute"
"API calls",0.102197,8.848798,2,4.424399,0.015781,8.833017,"cudaMemcpy"
"API calls",0.032640,2.826123,2,1.413061,1.382409,1.443714,"cuDeviceTotalMem"
"API calls",0.028063,2.429879,4,0.607469,0.159255,1.947043,"cudaGetDeviceProperties"
"API calls",0.011487,0.994582,63,0.015787,0.004921,0.089395,"cudaStreamSynchronize"
"API calls",0.011385,0.985803,1,0.985803,0.985803,0.985803,"cudaHostAlloc"
"API calls",0.008692,0.752596,67,0.011232,0.005373,0.030496,"cudaLaunchKernel"
"API calls",0.003947,0.341734,972,0.000351,0.000225,0.007613,"cudaGetDevice"
"API calls",0.003840,0.332492,338,0.000983,0.000361,0.007253,"cudaFuncSetAttribute"
"API calls",0.002045,0.177038,8,0.022129,0.001718,0.134332,"cudaStreamCreateWithFlags"
"API calls",0.001201,0.103957,5,0.020791,0.009712,0.060300,"cudaMemsetAsync"
"API calls",0.000815,0.070542,2,0.035271,0.027013,0.043529,"cuDeviceGetName"
"API calls",0.000418,0.036153,48,0.000753,0.000419,0.002029,"cudaEventCreateWithFlags"
"API calls",0.000332,0.028729,18,0.001596,0.001118,0.002376,"cudaEventRecord"
"API calls",0.000209,0.018078,75,0.000241,0.000100,0.002876,"cudaGetLastError"
"API calls",0.000174,0.015085,40,0.000377,0.000238,0.001875,"cudaDeviceGetAttribute"
"API calls",0.000098,0.008526,4,0.002131,0.001652,0.002688,"cudaStreamCreateWithPriority"
"API calls",0.000087,0.007500,4,0.001875,0.000589,0.003860,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000080,0.006951,2,0.003475,0.002918,0.004033,"cudaEventQuery"
"API calls",0.000070,0.006043,4,0.001510,0.001094,0.002413,"cuDeviceGetPCIBusId"
"API calls",0.000057,0.004973,7,0.000710,0.000343,0.001366,"cudaFree"
"API calls",0.000036,0.003145,3,0.001048,0.000604,0.001686,"cudaSetDevice"
"API calls",0.000023,0.001969,1,0.001969,0.001969,0.001969,"cudaHostGetDevicePointer"
"API calls",0.000018,0.001597,4,0.000399,0.000145,0.000825,"cuDeviceGet"
"API calls",0.000016,0.001411,1,0.001411,0.001411,0.001411,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000016,0.001351,4,0.000337,0.000132,0.000683,"cudaGetDeviceCount"
"API calls",0.000014,0.001216,3,0.000405,0.000236,0.000564,"cuDeviceGetCount"
"API calls",0.000006,0.000558,2,0.000279,0.000260,0.000298,"cuDeviceGetUuid"

==767959== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",88,1382.556818,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",88,6430.738636,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",175,43.028571,42.000000,44.000000
"Power (mW)","Quadro RTX 8000 (0)",175,62714.480000,27434.000000,80308.000000
"Fan (%)","Quadro RTX 8000 (0)",88,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",88,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",88,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",175,45.000000,45.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",175,30322.977143,30102.000000,30628.000000
"Fan (%)","Quadro RTX 8000 (1)",88,33.000000,33.000000,33.000000
