==767690== NVPROF is profiling process 767690, command: exe/linux_inference -gpu 0 -model vgg
==767690== Profiling application: exe/linux_inference -gpu 0 -model vgg
==767690== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",0.644517,0.911611,5,0.182322,0.009504,0.474141,"void at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>*, long*)"
"GPU activities",0.364159,0.515070,6,0.085845,0.016224,0.139647,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)"
"GPU activities",0.268933,0.380382,1,0.380382,0.380382,0.380382,"volta_scudnn_128x64_relu_small_nn_v1"
"GPU activities",0.177531,0.251102,2,0.125551,0.059904,0.191198,"volta_sgemm_128x32_sliced1x4_tn"
"GPU activities",0.034433,0.048703,1,0.048703,0.048703,0.048703,"void at::native::_GLOBAL__N__68_tmpxft_000081a0_00000000_9_AdaptiveAveragePooling_compute_70_cpp1_ii_ef17039c::adaptive_average_pool<float>(float*, float, int, int, int, int, long, long, long)"
"GPU activities",0.011471,0.016224,3,0.005408,0.004832,0.005952,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.005928,0.008384,5,0.001676,0.000864,0.002912,"[CUDA memset]"
"GPU activities",0.003077,0.004352,1,0.004352,0.004352,0.004352,"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
"GPU activities",0.002421,0.003424,1,0.003424,0.003424,0.003424,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"GPU activities",0.001538,0.002176,1,0.002176,0.002176,0.002176,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"API calls",97.840350,8534.975150,31,275.321779,0.006324,8500.980602,"cudaMalloc"
"API calls",1.485856,129.616669,63,2.057407,0.003841,92.269162,"cudaMemcpyAsync"
"API calls",0.395478,34.498974,194,0.177829,0.000117,16.934491,"cuDeviceGetAttribute"
"API calls",0.106018,9.248314,2,4.624157,0.014850,9.233464,"cudaMemcpy"
"API calls",0.071614,6.247114,8,0.780889,0.001550,6.211136,"cudaStreamCreateWithFlags"
"API calls",0.032337,2.820836,2,1.410418,1.381929,1.438907,"cuDeviceTotalMem"
"API calls",0.023505,2.050411,4,0.512602,0.159388,1.569726,"cudaGetDeviceProperties"
"API calls",0.012048,1.051026,1,1.051026,1.051026,1.051026,"cudaHostAlloc"
"API calls",0.011522,1.005065,63,0.015953,0.005044,0.089441,"cudaStreamSynchronize"
"API calls",0.008287,0.722895,67,0.010789,0.004793,0.044792,"cudaLaunchKernel"
"API calls",0.003659,0.319177,972,0.000328,0.000229,0.007514,"cudaGetDevice"
"API calls",0.003260,0.284380,338,0.000841,0.000359,0.007222,"cudaFuncSetAttribute"
"API calls",0.002207,0.192553,5,0.038510,0.006897,0.105109,"cudaMemsetAsync"
"API calls",0.001749,0.152534,2,0.076267,0.025728,0.126806,"cuDeviceGetName"
"API calls",0.000509,0.044402,48,0.000925,0.000423,0.004147,"cudaEventCreateWithFlags"
"API calls",0.000314,0.027359,18,0.001519,0.001102,0.002620,"cudaEventRecord"
"API calls",0.000304,0.026503,40,0.000662,0.000250,0.002434,"cudaDeviceGetAttribute"
"API calls",0.000276,0.024037,4,0.006009,0.004630,0.008039,"cudaStreamCreateWithPriority"
"API calls",0.000175,0.015286,75,0.000203,0.000099,0.001703,"cudaGetLastError"
"API calls",0.000139,0.012114,4,0.003028,0.000488,0.008392,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000100,0.008697,4,0.002174,0.001199,0.002700,"cuDeviceGetPCIBusId"
"API calls",0.000069,0.005981,2,0.002990,0.002449,0.003532,"cudaEventQuery"
"API calls",0.000052,0.004525,7,0.000646,0.000360,0.000969,"cudaFree"
"API calls",0.000043,0.003745,1,0.003745,0.003745,0.003745,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000034,0.002967,3,0.000989,0.000199,0.002307,"cuDeviceGetCount"
"API calls",0.000034,0.002943,3,0.000981,0.000437,0.001734,"cudaSetDevice"
"API calls",0.000020,0.001753,4,0.000438,0.000141,0.000756,"cudaGetDeviceCount"
"API calls",0.000020,0.001719,4,0.000429,0.000169,0.000900,"cuDeviceGet"
"API calls",0.000020,0.001718,1,0.001718,0.001718,0.001718,"cudaHostGetDevicePointer"
"API calls",0.000006,0.000542,2,0.000271,0.000260,0.000282,"cuDeviceGetUuid"

==767690== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",89,1382.696629,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",89,6431.516854,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",177,43.033898,42.000000,44.000000
"Power (mW)","Quadro RTX 8000 (0)",177,62623.632768,27414.000000,72708.000000
"Fan (%)","Quadro RTX 8000 (0)",89,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",89,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",89,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",177,45.000000,45.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",177,30236.135593,30071.000000,30465.000000
"Fan (%)","Quadro RTX 8000 (1)",89,33.000000,33.000000,33.000000
