==767509== NVPROF is profiling process 767509, command: exe/linux_inference -gpu 0 -model vgg
==767509== Profiling application: exe/linux_inference -gpu 0 -model vgg
==767509== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",0.991585,0.912473,5,0.182494,0.009984,0.474397,"void at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>*, long*)"
"GPU activities",0.561742,0.516924,6,0.086154,0.015776,0.143231,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)"
"GPU activities",0.424836,0.390941,1,0.390941,0.390941,0.390941,"volta_scudnn_128x64_relu_small_nn_v1"
"GPU activities",0.272455,0.250718,2,0.125359,0.059839,0.190879,"volta_sgemm_128x32_sliced1x4_tn"
"GPU activities",0.053414,0.049152,1,0.049152,0.049152,0.049152,"void at::native::_GLOBAL__N__68_tmpxft_000081a0_00000000_9_AdaptiveAveragePooling_compute_70_cpp1_ii_ef17039c::adaptive_average_pool<float>(float*, float, int, int, int, int, long, long, long)"
"GPU activities",0.016900,0.015552,3,0.005184,0.004480,0.005920,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.009111,0.008384,5,0.001676,0.000864,0.002880,"[CUDA memset]"
"GPU activities",0.004764,0.004384,1,0.004384,0.004384,0.004384,"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
"GPU activities",0.003721,0.003424,1,0.003424,0.003424,0.003424,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"GPU activities",0.002365,0.002176,1,0.002176,0.002176,0.002176,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"API calls",98.374930,8110.587413,31,261.631852,0.004788,8106.457945,"cudaMalloc"
"API calls",0.966235,79.661926,63,1.264475,0.004285,51.027240,"cudaMemcpyAsync"
"API calls",0.256260,21.127563,194,0.108904,0.000115,18.147482,"cuDeviceGetAttribute"
"API calls",0.236265,19.479059,2,9.739529,1.426409,18.052650,"cuDeviceTotalMem"
"API calls",0.113050,9.320447,2,4.660223,0.015165,9.305282,"cudaMemcpy"
"API calls",0.012927,1.065756,63,0.016916,0.004994,0.103513,"cudaStreamSynchronize"
"API calls",0.011813,0.973935,1,0.973935,0.973935,0.973935,"cudaHostAlloc"
"API calls",0.008433,0.695267,67,0.010377,0.005317,0.044485,"cudaLaunchKernel"
"API calls",0.006977,0.575227,4,0.143806,0.140511,0.147492,"cudaGetDeviceProperties"
"API calls",0.003735,0.307960,972,0.000316,0.000228,0.007057,"cudaGetDevice"
"API calls",0.002735,0.225489,338,0.000667,0.000357,0.003432,"cudaFuncSetAttribute"
"API calls",0.002439,0.201076,8,0.025134,0.001779,0.130279,"cudaStreamCreateWithFlags"
"API calls",0.001577,0.129989,5,0.025997,0.007953,0.079996,"cudaMemsetAsync"
"API calls",0.000900,0.074214,2,0.037107,0.024656,0.049558,"cuDeviceGetName"
"API calls",0.000425,0.035071,48,0.000730,0.000435,0.001631,"cudaEventCreateWithFlags"
"API calls",0.000328,0.027002,18,0.001500,0.001035,0.003477,"cudaEventRecord"
"API calls",0.000190,0.015645,75,0.000208,0.000098,0.002090,"cudaGetLastError"
"API calls",0.000165,0.013578,40,0.000339,0.000243,0.000983,"cudaDeviceGetAttribute"
"API calls",0.000124,0.010241,4,0.002560,0.001515,0.004979,"cudaStreamCreateWithPriority"
"API calls",0.000114,0.009406,4,0.002351,0.000619,0.006251,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000089,0.007368,4,0.001842,0.001432,0.002583,"cuDeviceGetPCIBusId"
"API calls",0.000086,0.007119,2,0.003559,0.003124,0.003995,"cudaEventQuery"
"API calls",0.000050,0.004093,7,0.000584,0.000335,0.000937,"cudaFree"
"API calls",0.000043,0.003548,3,0.001182,0.000539,0.002283,"cudaSetDevice"
"API calls",0.000024,0.002014,4,0.000503,0.000137,0.001576,"cuDeviceGet"
"API calls",0.000024,0.001963,1,0.001963,0.001963,0.001963,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000022,0.001835,1,0.001835,0.001835,0.001835,"cudaHostGetDevicePointer"
"API calls",0.000018,0.001482,3,0.000494,0.000367,0.000734,"cuDeviceGetCount"
"API calls",0.000015,0.001259,4,0.000314,0.000116,0.000827,"cudaGetDeviceCount"
"API calls",0.000005,0.000439,2,0.000219,0.000211,0.000228,"cuDeviceGetUuid"

==767509== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",84,1381.964286,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",84,6427.440476,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",167,43.005988,42.000000,44.000000
"Power (mW)","Quadro RTX 8000 (0)",167,62373.736527,27278.000000,63742.000000
"Fan (%)","Quadro RTX 8000 (0)",84,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",84,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",84,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",167,45.000000,45.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",167,30364.892216,30107.000000,30609.000000
"Fan (%)","Quadro RTX 8000 (1)",84,33.000000,33.000000,33.000000
==767509== Warning: Some profiling data are not recorded. Make sure cudaProfilerStop() or cuProfilerStop() is called before application exit to flush profile data.
