==768231== NVPROF is profiling process 768231, command: exe/linux_inference -gpu 0 -model vgg
==768231== Profiling application: exe/linux_inference -gpu 0 -model vgg
==768231== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"API calls",0.000014,0.001291,4,0.000322,0.000124,0.000837,"cuDeviceGet"
"API calls",0.000012,0.001139,1,0.001139,0.001139,0.001139,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000012,0.001135,4,0.000283,0.000127,0.000674,"cudaGetDeviceCount"
"API calls",0.000007,0.000697,2,0.000348,0.000306,0.000391,"cuDeviceGetUuid"

==768231== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",97,1383.711340,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",97,6437.164948,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",193,43.010363,42.000000,44.000000
"Power (mW)","Quadro RTX 8000 (0)",193,62739.388601,27640.000000,78623.000000
"Fan (%)","Quadro RTX 8000 (0)",97,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",97,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",97,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",193,45.000000,45.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",193,30193.937824,29995.000000,30363.000000
"Fan (%)","Quadro RTX 8000 (1)",97,33.000000,33.000000,33.000000
