==768051== NVPROF is profiling process 768051, command: exe/linux_inference -gpu 0 -model vgg
==768051== Profiling application: exe/linux_inference -gpu 0 -model vgg
==768051== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"API calls",0.000174,0.014324,40,0.000358,0.000231,0.001586,"cudaDeviceGetAttribute"
"API calls",0.000173,0.014279,75,0.000190,0.000103,0.001353,"cudaGetLastError"
"API calls",0.000131,0.010766,4,0.002691,0.001707,0.005299,"cudaStreamCreateWithPriority"
"API calls",0.000097,0.008014,4,0.002003,0.001440,0.002540,"cuDeviceGetPCIBusId"
"API calls",0.000070,0.005747,4,0.001436,0.000526,0.002991,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000066,0.005475,2,0.002737,0.001981,0.003494,"cudaEventQuery"
"API calls",0.000051,0.004229,7,0.000604,0.000346,0.000935,"cudaFree"
"API calls",0.000050,0.004096,3,0.001365,0.000420,0.002730,"cudaSetDevice"
"API calls",0.000026,0.002113,4,0.000528,0.000182,0.001055,"cuDeviceGet"
"API calls",0.000023,0.001856,3,0.000618,0.000240,0.001250,"cuDeviceGetCount"
"API calls",0.000019,0.001597,1,0.001597,0.001597,0.001597,"cudaHostGetDevicePointer"
"API calls",0.000014,0.001122,1,0.001122,0.001122,0.001122,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000011,0.000871,4,0.000217,0.000146,0.000387,"cudaGetDeviceCount"
"API calls",0.000006,0.000506,2,0.000253,0.000245,0.000261,"cuDeviceGetUuid"

==768051== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",84,1381.964286,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",84,6427.440476,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",167,43.023952,42.000000,44.000000
"Power (mW)","Quadro RTX 8000 (0)",167,62451.347305,27624.000000,63469.000000
"Fan (%)","Quadro RTX 8000 (0)",84,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",84,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",84,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",167,45.000000,45.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",167,30209.203593,30000.000000,30401.000000
"Fan (%)","Quadro RTX 8000 (1)",84,33.000000,33.000000,33.000000
==768051== Warning: Some profiling data are not recorded. Make sure cudaProfilerStop() or cuProfilerStop() is called before application exit to flush profile data.
