==767781== NVPROF is profiling process 767781, command: exe/linux_inference -gpu 0 -model vgg
==767781== Profiling application: exe/linux_inference -gpu 0 -model vgg
==767781== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",0.003668,0.003424,1,0.003424,0.003424,0.003424,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"GPU activities",0.002331,0.002176,1,0.002176,0.002176,0.002176,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"API calls",98.375188,8183.698146,31,263.990262,0.004675,8141.566154,"cudaMalloc"
"API calls",0.973730,81.003307,63,1.285766,0.004125,52.204516,"cudaMemcpyAsync"
"API calls",0.414030,34.442553,194,0.177538,0.000118,16.260082,"cuDeviceGetAttribute"
"API calls",0.111403,9.267481,2,4.633740,0.014359,9.253122,"cudaMemcpy"
"API calls",0.034258,2.849904,2,1.424952,1.394217,1.455687,"cuDeviceTotalMem"
"API calls",0.030486,2.536078,4,0.634019,0.138621,2.111653,"cudaGetDeviceProperties"
"API calls",0.021881,1.820223,1,1.820223,1.820223,1.820223,"cudaHostAlloc"
"API calls",0.012543,1.043455,63,0.016562,0.004628,0.099138,"cudaStreamSynchronize"
"API calls",0.008265,0.687549,67,0.010261,0.005100,0.030049,"cudaLaunchKernel"
"API calls",0.005389,0.448285,8,0.056035,0.001587,0.386782,"cudaStreamCreateWithFlags"
"API calls",0.003619,0.301048,972,0.000309,0.000226,0.003385,"cudaGetDevice"
"API calls",0.003011,0.250495,2,0.125247,0.021617,0.228878,"cuDeviceGetName"
"API calls",0.002745,0.228314,338,0.000675,0.000361,0.002896,"cudaFuncSetAttribute"
"API calls",0.001808,0.150426,5,0.030085,0.007835,0.092055,"cudaMemsetAsync"
"API calls",0.000383,0.031857,48,0.000663,0.000411,0.002029,"cudaEventCreateWithFlags"
"API calls",0.000300,0.024970,18,0.001387,0.000960,0.002187,"cudaEventRecord"
"API calls",0.000173,0.014413,75,0.000192,0.000102,0.001547,"cudaGetLastError"
"API calls",0.000163,0.013551,4,0.003387,0.001513,0.007937,"cudaStreamCreateWithPriority"
"API calls",0.000160,0.013284,40,0.000332,0.000235,0.001031,"cudaDeviceGetAttribute"
"API calls",0.000118,0.009792,4,0.002448,0.001400,0.003098,"cuDeviceGetPCIBusId"
"API calls",0.000070,0.005803,4,0.001450,0.000522,0.002672,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000065,0.005412,2,0.002706,0.002179,0.003233,"cudaEventQuery"
"API calls",0.000054,0.004526,7,0.000646,0.000329,0.001219,"cudaFree"
"API calls",0.000047,0.003930,3,0.001310,0.000486,0.002758,"cudaSetDevice"
"API calls",0.000033,0.002706,4,0.000676,0.000147,0.001396,"cuDeviceGet"
"API calls",0.000023,0.001928,3,0.000642,0.000239,0.001283,"cuDeviceGetCount"
"API calls",0.000022,0.001854,1,0.001854,0.001854,0.001854,"cudaHostGetDevicePointer"
"API calls",0.000015,0.001255,1,0.001255,0.001255,0.001255,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000013,0.001074,4,0.000268,0.000122,0.000521,"cudaGetDeviceCount"
"API calls",0.000005,0.000442,2,0.000221,0.000219,0.000223,"cuDeviceGetUuid"

==767781== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",85,1382.117647,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",85,6428.294118,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",168,43.017857,42.000000,44.000000
"Power (mW)","Quadro RTX 8000 (0)",168,62384.761905,27383.000000,63604.000000
"Fan (%)","Quadro RTX 8000 (0)",84,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",84,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",84,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",168,45.000000,45.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",168,30276.845238,30106.000000,30423.000000
"Fan (%)","Quadro RTX 8000 (1)",84,33.000000,33.000000,33.000000
