==768317== NVPROF is profiling process 768317, command: exe/linux_inference -gpu 0 -model vgg
==768317== Profiling application: exe/linux_inference -gpu 0 -model vgg
==768317== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"API calls",0.001110,0.093689,5,0.018737,0.007594,0.053731,"cudaMemsetAsync"
"API calls",0.000422,0.035629,48,0.000742,0.000429,0.002246,"cudaEventCreateWithFlags"
"API calls",0.000313,0.026375,18,0.001465,0.000975,0.002600,"cudaEventRecord"
"API calls",0.000176,0.014885,75,0.000198,0.000103,0.001503,"cudaGetLastError"
"API calls",0.000163,0.013742,40,0.000343,0.000234,0.001134,"cudaDeviceGetAttribute"
"API calls",0.000117,0.009877,4,0.002469,0.002246,0.002706,"cudaStreamCreateWithPriority"
"API calls",0.000103,0.008659,4,0.002164,0.000508,0.004883,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000088,0.007442,4,0.001860,0.001134,0.002483,"cuDeviceGetPCIBusId"
"API calls",0.000084,0.007055,2,0.003527,0.002601,0.004454,"cudaEventQuery"
"API calls",0.000051,0.004301,7,0.000614,0.000362,0.000992,"cudaFree"
"API calls",0.000044,0.003693,3,0.001231,0.000463,0.002467,"cudaSetDevice"
"API calls",0.000028,0.002349,3,0.000783,0.000205,0.001680,"cuDeviceGetCount"
"API calls",0.000025,0.002078,4,0.000519,0.000166,0.001206,"cuDeviceGet"
"API calls",0.000023,0.001942,1,0.001942,0.001942,0.001942,"cudaHostGetDevicePointer"
"API calls",0.000015,0.001226,1,0.001226,0.001226,0.001226,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000013,0.001117,4,0.000279,0.000145,0.000530,"cudaGetDeviceCount"
"API calls",0.000005,0.000440,2,0.000220,0.000219,0.000221,"cuDeviceGetUuid"

==768317== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",86,1382.267442,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",86,6429.127907,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",171,42.994152,42.000000,44.000000
"Power (mW)","Quadro RTX 8000 (0)",171,62412.883041,27514.000000,79869.000000
"Fan (%)","Quadro RTX 8000 (0)",86,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",86,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",86,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",171,45.000000,45.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",171,29985.865497,29722.000000,30178.000000
"Fan (%)","Quadro RTX 8000 (1)",86,33.000000,33.000000,33.000000
